"","country","year","Life.Exp","Adol.Fertility","Total.Pop","GDP.Capita","Educ.Exp","Health.Exp","GirlsBoys.Ratio","iso3c","region","income"
"608","Kazakhstan",2008,67.0219512195122,28.7176,15674000,133441612246.798,2.58946,3.64857277,0.99735,"KAZ","Europe & Central Asia (all income levels)","Upper middle income"
"609","Lao PDR",2002,60.0218292682927,75.201,5502340,1758176653.07746,2.82522,4.04067662,0.85895,"LAO","East Asia & Pacific (all income levels)","Lower middle income"
"610","Lao PDR",2000,58.879243902439,79.769,5342879,1731198022.45494,1.50369,3.4118284,0.85007,"LAO","East Asia & Pacific (all income levels)","Lower middle income"
"611","Lao PDR",2001,59.4482926829268,77.485,5424701,1768619058.34647,1.99028,4.31878741,0.85563,"LAO","East Asia & Pacific (all income levels)","Lower middle income"
"612","Lao PDR",2008,63.3489024390244,72.983,6045439,5443915120.50795,2.27855,2.76996612,0.89874,"LAO","East Asia & Pacific (all income levels)","Lower middle income"
"613","Lao PDR",2004,61.1694390243903,74.9966,5658894,2366398119.8821,2.413,4.54444753,0.87245,"LAO","East Asia & Pacific (all income levels)","Lower middle income"
"614","Lao PDR",2007,62.8272682926829,74.69,5939634,4222962987.53859,3.07842,4.14439212,0.88846,"LAO","East Asia & Pacific (all income levels)","Lower middle income"
"615","Lao PDR",2010,64.3336341463415,69.569,6260544,7181441139.89806,2.77387,2.74584753,0.92272,"LAO","East Asia & Pacific (all income levels)","Lower middle income"
"616","Lao PDR",2006,62.2886341463415,74.7922,5838837,3452882514.00166,2.95879,4.14334297,0.8797,"LAO","East Asia & Pacific (all income levels)","Lower middle income"
"617","Lao PDR",2005,61.734512195122,74.8944,5745012,2735558734.81409,2.41409,4.31668409,0.87436,"LAO","East Asia & Pacific (all income levels)","Lower middle income"
"618","Lebanon",2005,76.8325853658537,15.2226,3986865,21287562189.0547,2.67227,8.41980531,0.91818,"LBN","Middle East & North Africa (all income levels)","Upper middle income"
"619","Lebanon",2002,75.4146585365854,19.341,3522842,19152238805.9702,2.55271,10.04646111,0.9552,"LBN","Middle East & North Africa (all income levels)","Upper middle income"
"620","Lebanon",2001,74.9221463414634,21.1314,3359875,17649751243.7811,2.84148,10.90442335,0.98618,"LBN","Middle East & North Africa (all income levels)","Upper middle income"
"621","Lebanon",2008,77.9391707317073,12.701,4109389,28829850746.2687,2.035,8.07052509,0.91461,"LBN","Middle East & North Africa (all income levels)","Upper middle income"
"622","Lebanon",2010,78.4653658536586,13.149,4337156,38009950248.7562,1.63173,7.19133602,0.91279,"LBN","Middle East & North Africa (all income levels)","Upper middle income"
"623","Lebanon",2009,78.2194878048781,12.925,4181742,35139635157.5456,1.77877,7.42448512,0.92002,"LBN","Middle East & North Africa (all income levels)","Upper middle income"
"624","Lebanon",2004,76.3801219512195,16.5954,3863271,20955223880.597,2.66674,8.90980781,0.92637,"LBN","Middle East & North Africa (all income levels)","Upper middle income"
"625","Lebanon",2006,77.2467073170732,13.8498,4057041,21796351575.4561,2.80863,8.83001398,0.91377,"LBN","Middle East & North Africa (all income levels)","Upper middle income"
"626","Lebanon",2007,77.6159024390244,12.477,4085426,24577114427.8607,2.60987,8.9037559,0.9136,"LBN","Middle East & North Africa (all income levels)","Upper middle income"
"627","Lebanon",2011,78.6898536585366,13.373,4591698,40078938640.1327,1.64626,7.12492597,0.90786,"LBN","Middle East & North Africa (all income levels)","Upper middle income"
"628","St. Lucia",2004,72.6195609756098,61.7316,163462,890757609.666667,4.14074,6.19944529,0.94817,"LCA","Latin America & Caribbean (all income levels)","Upper middle income"
"629","St. Lucia",2003,72.2547317073171,61.8408,161767,810093360.740741,4.33087,6.10343642,0.94982,"LCA","Latin America & Caribbean (all income levels)","Upper middle income"
"630","St. Lucia",2005,72.9990731707317,61.6224,165407,946681289,5.14566,6.24652588,0.95526,"LCA","Latin America & Caribbean (all income levels)","Upper middle income"
"631","St. Lucia",2001,71.6428048780488,63.521,158650,742383570.814815,6.89582,6.09831345,0.95424,"LCA","Latin America & Caribbean (all income levels)","Upper middle income"
"632","St. Lucia",2006,73.3690731707317,61.5132,167656,1074708501.40741,5.62154,6.37266722,0.9199,"LCA","Latin America & Caribbean (all income levels)","Upper middle income"
"633","Sri Lanka",2011,74.4245609756098,18.6794,20270000,65292741296.5382,1.9954,3.2814775,0.96026,"LKA","South Asia","Lower middle income"
"634","Sri Lanka",2009,74.2802926829268,20.4842,19967000,42066217871.5349,2.0559,3.36899956,0.98194,"LKA","South Asia","Lower middle income"
"635","Sri Lanka",2010,74.339243902439,19.5818,20118000,56725745039.336,1.96588,3.43256993,0.97501,"LKA","South Asia","Lower middle income"
"636","Liberia",2008,58.1124634146341,137.0522,3672782,850040500,3.26127,11.82501159,0.91123,"LBR","Sub-Saharan Africa (all income levels)","Low income"
"637","Lesotho",2000,47.1829756097561,91.3626,1856225,771261707.830197,11.492,6.91527558,1.05185,"LSO","Sub-Saharan Africa (all income levels)","Lower middle income"
"638","Lesotho",2002,44.5434878048781,89.591,1885488,656752929.122354,11.80636,6.90802017,1.02265,"LSO","Sub-Saharan Africa (all income levels)","Lower middle income"
"639","Lesotho",2001,45.6716829268293,90.4768,1871489,706400239.28169,10.77399,7.52988554,1.02962,"LSO","Sub-Saharan Africa (all income levels)","Lower middle income"
"640","Lesotho",2008,45.739243902439,93.0006,1972194,1630672202.58558,12.98201,8.85089519,0.99534,"LSO","Sub-Saharan Africa (all income levels)","Lower middle income"
"641","Lesotho",2004,43.5334634146341,91.2058,1912042,1234215384.85355,13.27157,6.96398382,1.00825,"LSO","Sub-Saharan Africa (all income levels)","Lower middle income"
"642","Lesotho",2006,44.1483414634146,92.8206,1940345,1428852972.01506,13.85772,7.11552059,1.0041,"LSO","Sub-Saharan Africa (all income levels)","Lower middle income"
"643","Lesotho",2003,43.824756097561,90.3984,1898778,969167237.299562,15.61544,7.1297893,1.0207,"LSO","Sub-Saharan Africa (all income levels)","Lower middle income"
"644","Lesotho",2005,43.6577317073171,92.0132,1925844,1368352570.25144,14.79096,6.29584414,1.00576,"LSO","Sub-Saharan Africa (all income levels)","Lower middle income"
"645","Lithuania",2011,73.5634146341464,14.9952,3028115,43505562065.1266,17.69513,6.85596808,0.98603,"LTU","Europe & Central Asia (all income levels)","Upper middle income"
"646","Lithuania",2007,70.9,18.92,3231294,39738180076.6283,15.85024,6.22384874,0.98963,"LTU","Europe & Central Asia (all income levels)","Upper middle income"
"647","Lithuania",2010,73.2682926829268,15.9764,3097282,37132564255.4319,18.31372,7.09033823,0.98888,"LTU","Europe & Central Asia (all income levels)","Upper middle income"
"648","Lithuania",2005,71.2536585365854,19.7812,3322528,26125575942.2814,16.82612,5.83432657,0.99463,"LTU","Europe & Central Asia (all income levels)","Upper middle income"
"649","Lithuania",2009,72.9146341463415,16.9576,3162916,37440673477.8983,19.25768,7.53257874,0.98271,"LTU","Europe & Central Asia (all income levels)","Upper middle income"
"650","Lithuania",2008,71.8121951219512,17.9388,3198231,47850551148.8365,16.69268,6.60837899,0.98051,"LTU","Europe & Central Asia (all income levels)","Upper middle income"
"651","Lithuania",2004,71.9609756097561,20.2118,3377075,22649930576.2543,17.84838,5.67346919,0.98956,"LTU","Europe & Central Asia (all income levels)","Upper middle income"
"652","Lithuania",2006,71.0560975609756,19.3506,3269909,30216060233.4044,16.64437,6.19588569,0.99064,"LTU","Europe & Central Asia (all income levels)","Upper middle income"
"653","Luxembourg",2001,77.8243902439025,11.3926,441525,21052080536.9128,3.60224,7.40182986,0.99634,"LUX","Europe & Central Asia (all income levels)","High income: OECD"
"654","Latvia",2006,70.8658536585366,17.9808,2218357,21410922999.7492,3.2848,6.7991405,0.9666,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"655","Latvia",2001,70.7609756097561,18.2012,2337170,8347312513.99149,3.06679,6.16677115,0.98343,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"656","Latvia",2007,71.019512195122,18.159,2200325,30847189167.0086,3.26785,7.01215151,0.95988,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"657","Latvia",2011,73.5756097560976,15.9198,2059709,28385281828.3791,3.48792,6.09974017,0.99549,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"658","Latvia",2002,70.9609756097561,17.268,2310173,9537868349.24966,3.26617,6.28923484,0.9777,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"659","Latvia",2010,73.4829268292683,16.4796,2097555,23743309485.9565,3.55563,6.55480303,0.99264,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"660","Latvia",2003,71.2658536585366,17.4462,2287955,11734856721.1905,3.24727,6.15252413,0.96869,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"661","Latvia",2009,73.0804878048781,17.0394,2141669,26144610786.7668,3.91929,6.83979658,0.97688,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"662","Latvia",2000,70.3146341463415,19.1344,2367550,7934770567.78679,2.98851,6.00426586,0.98036,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"663","Latvia",2004,72.0268292682927,17.6244,2263122,14359465331.0784,3.21245,6.51218398,0.96429,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"664","Latvia",2008,72.419512195122,17.5992,2177322,35542093261.2191,3.79084,6.63050503,0.96278,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"665","Morocco",2009,72.1482195121951,32.9354,31714958,92897320375.8176,5.3758,5.66551271,0.93223,"MAR","Middle East & North Africa (all income levels)","Lower middle income"
"666","Morocco",2008,71.7114146341464,32.7522,31350544,92507257783.5697,5.5602,5.41489757,0.91934,"MAR","Middle East & North Africa (all income levels)","Lower middle income"
"667","Moldova",2007,68.2099024390244,27.164,3576910,4401154128.12297,8.29343,10.88435311,0.98365,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"668","Moldova",2006,67.8959024390244,27.9222,3585209,3408272498.11516,7.49893,10.62583313,0.98926,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"669","Moldova",2005,67.6780731707317,28.6804,3595187,2988338439.31553,7.16273,9.15376162,0.98624,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"670","Moldova",2004,67.524512195122,29.4386,3603945,2598231467.43671,6.77109,8.48619596,0.99389,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"671","Moldova",2000,66.8900243902439,41.8018,3639592,1288420222.94787,4.48642,6.65247796,0.99172,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"672","Moldova",2001,67.0660731707317,36.3784,3631462,1480656884.38462,4.84691,6.99630753,0.99999,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"673","Moldova",2008,68.6300243902439,26.8616,3570108,6054806100.8468,8.23733,11.41339603,0.97892,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"674","Moldova",2002,67.2363902439024,30.955,3623062,1661818168.4226,5.49791,8.31253703,0.99499,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"675","Moldova",2003,67.3873902439025,30.1968,3612874,1980901553.51226,5.4249,8.23547436,0.99496,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"676","Moldova",2011,70.2710975609756,25.9544,3559986,7015206498.21955,8.5597,10.61121439,0.99183,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"677","Moldova",2009,69.1432926829268,26.5592,3565604,5439422031.39627,9.50976,12.48972121,0.98285,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"678","Moldova",2010,69.7092682926829,26.2568,3562045,5811604051.96737,9.11211,12.08179732,0.99596,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"679","Madagascar",2011,63.8074146341464,125.1284,21678867,9892702357.56691,2.78112,4.2355947,0.98127,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"680","Madagascar",2002,59.6991707317073,149.473,16736029,4397254607.61164,2.71621,5.29448848,0.96107,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"681","Madagascar",2008,62.482756097561,131.9876,19926798,9413002920.97008,2.91041,4.49573889,0.97106,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"682","Madagascar",2001,59.1136097560976,150.6022,16235767,4529575347.56805,3.25033,5.17201954,0.96141,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"683","Madagascar",2000,58.4728048780488,151.7314,15744811,3877673539.09084,2.91135,5.0805986,0.9608,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"684","Madagascar",2009,62.9181707317073,129.7012,20495706,8550363974.79243,3.17751,4.70033897,0.97758,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"685","Madagascar",2004,60.7287073170732,143.3934,17763367,4363934494.37405,3.2643,4.8875444,0.95802,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"686","Madagascar",2003,60.235512195122,146.4332,17245275,5474030080.24451,3.03949,4.81306658,0.95779,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"687","Madagascar",2005,61.1872926829268,140.3536,18290394,5039293030.82367,3.84817,5.03002085,0.95668,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"688","Madagascar",2007,62.053,134.274,19371031,7342923489.09616,3.36988,4.98399653,0.96778,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"689","Madagascar",2006,61.6243658536585,137.3138,18826129,5515884348.54904,3.28253,5.11190088,0.96142,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"690","Macedonia, FYR",2002,73.6473414634146,23.721,2028706,4018365247.44444,3.30015,9.01364237,1.00085,"MKD","Europe & Central Asia (all income levels)","Upper middle income"
"691","Mali",2011,56.6546829268293,178.7094,15639115,12978107560.5982,4.57597,6.58863181,0.88111,"MLI","Sub-Saharan Africa (all income levels)","Low income"
"692","Mali",2004,51.7010731707317,183.0182,12474857,5444474268.42491,4.31077,6.2798959,0.78774,"MLI","Sub-Saharan Africa (all income levels)","Low income"
"693","Mali",2003,50.8598048780488,184.6406,12088867,4703504466.48125,4.10313,6.25006856,0.77358,"MLI","Sub-Saharan Africa (all income levels)","Low income"
"694","Mali",2002,50.0963658536585,186.263,11723017,3889758023.67584,3.3701,6.31707332,0.76273,"MLI","Sub-Saharan Africa (all income levels)","Low income"
"695","Mali",2000,48.8964390243903,188.1362,11046926,2954129565.88305,3.62371,6.29294165,0.75268,"MLI","Sub-Saharan Africa (all income levels)","Low income"
"696","Mali",2001,49.435243902439,187.1996,11376094,3465305993.48723,3.50314,6.39271264,0.74163,"MLI","Sub-Saharan Africa (all income levels)","Low income"
"697","Mali",2005,52.5797073170732,181.3958,12881384,6245031690.06808,4.14605,6.33580578,0.7975,"MLI","Sub-Saharan Africa (all income levels)","Low income"
"698","Mali",2008,54.9951463414634,178.2906,14223403,9750822511.47988,3.81687,6.7369722,0.8449,"MLI","Sub-Saharan Africa (all income levels)","Low income"
"699","Mali",2009,55.6334390243902,178.4302,14694565,10181021770.4326,4.39837,6.84936871,0.85565,"MLI","Sub-Saharan Africa (all income levels)","Low income"
"700","Mali",2010,56.1798048780488,178.5698,15167286,10678749467.4697,3.7898,6.35206417,0.86844,"MLI","Sub-Saharan Africa (all income levels)","Low income"
"701","Mongolia",2004,64.7349512195122,20.5416,2496621,1992066758.85229,4.32573,5.99465876,0.99478,"MNG","East Asia & Pacific (all income levels)","Lower middle income"
"702","Mongolia",2002,63.8418292682927,21.548,2443503,1396555772.05987,7.21078,5.81219045,1.01331,"MNG","East Asia & Pacific (all income levels)","Lower middle income"
"703","Mongolia",2000,62.9138780487805,25.5016,2397438,1136896162.17581,5.55037,4.92301762,1.01361,"MNG","East Asia & Pacific (all income levels)","Lower middle income"
"704","Mongolia",2010,67.6038292682927,19.0308,2712657,7189482029.68248,4.6451,4.69693758,0.97717,"MNG","East Asia & Pacific (all income levels)","Lower middle income"
"705","Mongolia",2007,66.0681707317073,19.032,2592776,4234999702.70651,4.69013,5.06366434,0.99387,"MNG","East Asia & Pacific (all income levels)","Lower middle income"
"706","Mongolia",2009,67.0768048780488,19.0312,2669572,4583850367.88972,5.14485,5.2898624,0.98315,"MNG","East Asia & Pacific (all income levels)","Lower middle income"
"707","Mongolia",2011,68.1225365853659,19.0304,2759074,10409797336.1861,4.60903,4.45434197,0.97604,"MNG","East Asia & Pacific (all income levels)","Lower middle income"
"708","Mauritania",2008,61.4177317073171,86.5236,3414552,4031047704.39864,3.55225,3.22665716,1.04127,"MRT","Sub-Saharan Africa (all income levels)","Lower middle income"
"709","Mauritania",2010,62.0061707317073,84.4308,3591400,4337791530.87884,3.60428,3.27934195,1.04372,"MRT","Sub-Saharan Africa (all income levels)","Lower middle income"
"710","Mauritania",2006,60.883756097561,88.92,3241762,3040716679.07669,2.52458,3.20757593,1.02336,"MRT","Sub-Saharan Africa (all income levels)","Lower middle income"
"711","Mauritania",2003,60.3254390243902,92.97,2974686,1563074859.52173,3.10349,4.52840343,1.00154,"MRT","Sub-Saharan Africa (all income levels)","Lower middle income"
"712","Mauritania",2004,60.4750975609756,91.62,3064882,1833444740.37736,2.51687,4.70454966,1.01105,"MRT","Sub-Saharan Africa (all income levels)","Lower middle income"
"713","Mauritania",2002,60.2044390243902,94.32,2884672,1324426606.62378,3.05538,5.31066019,0.9858,"MRT","Sub-Saharan Africa (all income levels)","Lower middle income"
"714","Mauritania",2011,62.2924878048781,83.3844,3683221,5166340390.52554,3.07791,2.86968767,1.05315,"MRT","Sub-Saharan Africa (all income levels)","Lower middle income"
"715","Mauritania",2001,60.1050731707317,95.6488,2796502,1295539448.36484,2.8395,4.33749659,0.96212,"MRT","Sub-Saharan Africa (all income levels)","Lower middle income"
"716","Malta",2007,79.7926829268293,18.369,406724,7466219568.52748,6.31293,8.35676141,0.96939,"MLT","Middle East & North Africa (all income levels)","High income: nonOECD"
"717","Malta",2011,80.7463414634146,17.8874,416268,9302635890.16047,7.96375,9.59870689,0.89336,"MLT","Middle East & North Africa (all income levels)","High income: nonOECD"
"718","Malta",2009,80.2414634146342,18.1282,412477,8099400960.97627,5.44377,8.33140474,0.91885,"MLT","Middle East & North Africa (all income levels)","High income: nonOECD"
"719","Malta",2010,81.3975609756098,18.0078,414508,8163355021.12327,6.91128,8.29921427,0.89988,"MLT","Middle East & North Africa (all income levels)","High income: nonOECD"
"720","Malta",2008,79.6365853658537,18.2486,409379,8554293727.08674,5.8462,8.15397796,0.93912,"MLT","Middle East & North Africa (all income levels)","High income: nonOECD"
"721","Malta",2002,78.7390243902439,20.302,395969,4296164768.28161,4.31127,7.85889852,0.99664,"MLT","Middle East & North Africa (all income levels)","High income: nonOECD"
"722","Malta",2004,79.2536585365854,19.5288,401268,5643525281.93441,4.79185,8.46267194,1.00418,"MLT","Middle East & North Africa (all income levels)","High income: nonOECD"
"723","Mauritius",2003,72.1213008130081,36.1592,1213370,5609836354.52964,4.48438,4.14728086,0.99985,"MUS","Sub-Saharan Africa (all income levels)","Upper middle income"
"724","Mauritius",2009,72.8824390243903,32.5844,1247429,8834661042.93519,3.15771,4.96772048,1.00309,"MUS","Sub-Saharan Africa (all income levels)","Upper middle income"
"725","Mauritius",2002,71.9658536585366,36.482,1204621,4767303153.99506,3.11292,4.23599832,0.99945,"MUS","Sub-Saharan Africa (all income levels)","Upper middle income"
"726","Mauritius",2000,71.6634146341463,36.4048,1186873,4582562398.66894,3.81526,3.78342769,0.99129,"MUS","Sub-Saharan Africa (all income levels)","Upper middle income"
"727","Mauritius",2010,72.9673170731707,31.4426,1250400,9718233910.68203,3.65578,5.28526703,1.00514,"MUS","Sub-Saharan Africa (all income levels)","Upper middle income"
"728","Mauritius",2005,72.4321951219512,35.5136,1228254,6283796154.76327,4.20155,4.46865768,0.99778,"MUS","Sub-Saharan Africa (all income levels)","Upper middle income"
"729","Mauritius",2004,72.2767479674797,35.8364,1221003,6385691316.68314,4.472,4.29214123,0.99782,"MUS","Sub-Saharan Africa (all income levels)","Upper middle income"
"730","Mauritius",2011,73.2668292682927,30.3008,1252404,11252386260.712,3.41084,5.02482988,1.00835,"MUS","Sub-Saharan Africa (all income levels)","Upper middle income"
"731","Mauritius",2008,72.5707317073171,33.7262,1244121,9641089804.86982,3.20384,4.60310258,0.99494,"MUS","Sub-Saharan Africa (all income levels)","Upper middle income"
"732","Mauritius",2007,72.5707317073171,34.868,1239630,7792052679.81746,3.32607,4.24109725,0.99918,"MUS","Sub-Saharan Africa (all income levels)","Upper middle income"
"733","Mauritius",2001,71.7658536585366,36.4434,1196287,4536544699.75921,3.16975,3.86541671,0.99456,"MUS","Sub-Saharan Africa (all income levels)","Upper middle income"
"734","Mauritius",2006,72.4321951219512,35.1908,1233996,6731529167.62594,3.81811,4.37870539,0.99726,"MUS","Sub-Saharan Africa (all income levels)","Upper middle income"
"735","Maldives",2009,76.0186585365854,12.307,360000,2166330187.5,7.0041,9.21822502,0.96964,"MDV","South Asia","Upper middle income"
"736","Maldives",2008,75.7595365853659,13.276,362000,2117773601.5625,4.79509,9.30458288,0.96181,"MDV","South Asia","Upper middle income"
"737","Maldives",2002,71.9291951219512,23.926,297000,910864148.4375,5.7039,5.77722073,0.98909,"MDV","South Asia","Upper middle income"
"738","Maldives",2005,74.3323414634147,18.1174,321000,1119806500,5.21198,9.52452498,0.97344,"MDV","South Asia","Upper middle income"
"739","Maldives",2007,75.3997073170732,14.245,349000,1745998937.5,4.72755,6.64152393,0.9649,"MDV","South Asia","Upper middle income"
"740","Maldives",2006,74.9268536585366,16.1812,333000,1474698125,4.96182,7.37121198,0.96246,"MDV","South Asia","Upper middle income"
"741","Maldives",2003,72.8073414634146,21.9898,304000,1043403343.75,5.36855,5.89706416,0.97842,"MDV","South Asia","Upper middle income"
"742","Maldives",2004,73.6175853658537,20.0536,312000,1202240023.4375,4.75694,5.88874714,0.97085,"MDV","South Asia","Upper middle income"
"743","Malawi",2011,58.5001219512195,143.4576,15226813,8004000737.30717,5.35337,11.67225735,1.0273,"MWI","Sub-Saharan Africa (all income levels)","Low income"
"744","Malawi",2001,44.4586585365854,159.866,11491824,1716502069.86945,4.50898,5.07322144,0.95483,"MWI","Sub-Saharan Africa (all income levels)","Low income"
"745","Malawi",2010,56.836243902439,146.6972,14769824,6959655570.89098,4.35638,10.04536369,1.02434,"MWI","Sub-Saharan Africa (all income levels)","Low income"
"746","Malawi",2000,44.0799268292683,161.423,11193230,1743506287.41519,5.24797,6.06981896,0.95189,"MWI","Sub-Saharan Africa (all income levels)","Low income"
"747","Mexico",2009,75.8774146341463,69.0924,116815612,894948748436.748,5.21749,6.59579987,0.98645,"MEX","Latin America & Caribbean (all income levels)","Upper middle income"
"748","Mexico",2006,75.4387804878049,72.2838,111382857,965281191371.844,4.74132,5.83217814,0.9835,"MEX","Latin America & Caribbean (all income levels)","Upper middle income"
"749","Mexico",2008,75.7324634146342,70.1332,114972821,1101275278668.79,4.85821,6.06132066,0.9848,"MEX","Latin America & Caribbean (all income levels)","Upper middle income"
"750","Mexico",2007,75.5879268292683,71.174,113139374,1043471321169.09,4.73198,5.91563943,0.98422,"MEX","Latin America & Caribbean (all income levels)","Upper middle income"
"751","Mexico",2002,74.7447073170732,76.723,105578297,741559499084.745,4.63847,5.5210778,0.9864,"MEX","Latin America & Caribbean (all income levels)","Upper middle income"
"752","Mexico",2010,76.0267804878049,68.0516,118617542,1051128603513.77,5.19197,6.39444283,0.98896,"MEX","Latin America & Caribbean (all income levels)","Upper middle income"
"753","Mexico",2004,75.1154878048781,74.5034,108257822,770267585947.191,4.80018,6.11044039,0.9862,"MEX","Latin America & Caribbean (all income levels)","Upper middle income"
"754","Mexico",2003,74.937512195122,75.6132,106888418,713284260879.765,5.18674,6.02185177,0.98598,"MEX","Latin America & Caribbean (all income levels)","Upper middle income"
"755","Mexico",2001,74.5334878048781,78.2072,104239563,724703571306.821,4.42832,5.35288319,0.98638,"MEX","Latin America & Caribbean (all income levels)","Upper middle income"
"756","Mexico",2011,76.1856585365854,67.0108,120365271,1171187519660.64,5.1462,6.04343893,0.99083,"MEX","Latin America & Caribbean (all income levels)","Upper middle income"
"757","Mexico",2005,75.2820975609756,73.3936,109747906,866346483685.297,4.90795,6.0443102,0.98412,"MEX","Latin America & Caribbean (all income levels)","Upper middle income"
"758","Mexico",2000,74.2997317073171,79.6914,102808590,683647980782.407,4.13411,4.97854213,0.98492,"MEX","Latin America & Caribbean (all income levels)","Upper middle income"
"759","Mozambique",2006,51.1152682926829,176.35,21737860,8312078525.08582,5.00683,6.51278626,0.85935,"MOZ","Sub-Saharan Africa (all income levels)","Low income"
"760","Mozambique",2004,50.2096341463415,181.872,20523159,6831808930.39816,4.45532,5.91276381,0.82824,"MOZ","Sub-Saharan Africa (all income levels)","Low income"
"761","Mozambique",2005,50.6416097560976,179.111,21126676,7723846194.87446,5.20143,6.86781935,0.84142,"MOZ","Sub-Saharan Africa (all income levels)","Low income"
"762","Namibia",2008,60.1840731707317,79.776,2115703,8486721916.9128,6.48408,7.14986622,0.98272,"NAM","Sub-Saharan Africa (all income levels)","Upper middle income"
"763","Namibia",2010,62.4802926829268,79.776,2193643,11282192605.0374,8.3505,7.89329936,0.97561,"NAM","Sub-Saharan Africa (all income levels)","Upper middle income"
"764","Namibia",2006,57.3248780487805,80.1648,2053915,7978734401.53585,6.03782,7.19928741,0.99549,"NAM","Sub-Saharan Africa (all income levels)","Upper middle income"
"765","Namibia",2000,55.1207073170732,85.188,1897953,3908661517.62299,6.99139,6.11401617,1.00259,"NAM","Sub-Saharan Africa (all income levels)","Upper middle income"
"766","Namibia",2001,54.4046829268293,83.454,1931005,3546783708.12619,6.91282,6.17906153,1.00222,"NAM","Sub-Saharan Africa (all income levels)","Upper middle income"
"767","Namibia",2002,54.1050975609756,81.72,1957749,3361251197.73829,6.76239,6.16746382,1.00676,"NAM","Sub-Saharan Africa (all income levels)","Upper middle income"
"768","Namibia",2003,54.2789756097561,81.3312,1980531,4931312147.21007,6.11511,6.52403029,1.00085,"NAM","Sub-Saharan Africa (all income levels)","Upper middle income"
"769","Niger",2010,58.259,210.368,16291990,5718589799.24366,3.73339,6.36161217,0.81613,"NER","Sub-Saharan Africa (all income levels)","Low income"
"770","Niger",2007,55.4550243902439,213.191,14527631,4291363390.91295,4.02097,6.93941879,0.73998,"NER","Sub-Saharan Africa (all income levels)","Low income"
"771","Niger",2009,57.2850243902439,211.309,15672194,5397121856.35204,4.52603,6.97831587,0.79273,"NER","Sub-Saharan Africa (all income levels)","Low income"
"772","Niger",2006,54.6545609756098,214.062,13995530,3646728060.06463,3.33406,7.39442881,0.72985,"NER","Sub-Saharan Africa (all income levels)","Low income"
"773","Niger",2003,52.6545609756098,216.675,12526725,2731416346.48158,2.40162,6.23256935,0.69948,"NER","Sub-Saharan Africa (all income levels)","Low income"
"774","Niger",2008,56.3372926829268,212.25,15085130,5403363917.3096,3.66293,6.75786887,0.77628,"NER","Sub-Saharan Africa (all income levels)","Low income"
"775","Niger",2011,59.2045609756098,209.427,16946485,6409169889.50891,4.20718,6.66032034,0.8294,"NER","Sub-Saharan Africa (all income levels)","Low income"
"776","Niger",2001,51.3720243902439,218.2176,11642308,1945327564.65042,2.86725,7.00950375,0.68876,"NER","Sub-Saharan Africa (all income levels)","Low income"
"777","Niger",2002,52.0213902439024,217.546,12075991,2170481508.86916,3.06366,6.55041776,0.68997,"NER","Sub-Saharan Africa (all income levels)","Low income"
"778","Niger",2000,50.6979512195122,218.8892,11224523,1798374468.36362,3.18947,6.00536329,0.6811,"NER","Sub-Saharan Africa (all income levels)","Low income"
"779","Nicaragua",2000,69.6580731707317,118.0082,5026792,5107329007.0922,3.0016,5.38943363,1.02293,"NIC","Latin America & Caribbean (all income levels)","Lower middle income"
"780","Nicaragua",2003,71.025,111.4936,5240876,5322454925.84746,2.42201,6.11615628,0.99529,"NIC","Latin America & Caribbean (all income levels)","Lower middle income"
