"","country","year","Life.Exp","Adol.Fertility","Total.Pop","GDP.Capita","Educ.Exp","Health.Exp","GirlsBoys.Ratio","iso3c","region","income"
"1443","Sri Lanka",2003,73.2223170731707,26.781,19083000,18881765437.2151,NA,3.9535948,0.99443,"LKA","South Asia","Lower middle income"
"1444","Sri Lanka",2002,72.6101463414634,27.904,18939000,16536535647.0834,NA,3.88774826,0.98808,"LKA","South Asia","Lower middle income"
"1445","Sri Lanka",2001,71.8778292682927,28.1552,18797000,15746229581.5619,NA,3.80731091,0.98433,"LKA","South Asia","Lower middle income"
"1446","Sri Lanka",2005,73.9735609756098,24.535,19373000,24406252456.5141,NA,4.06081747,0.99447,"LKA","South Asia","Lower middle income"
"1447","Sri Lanka",2011,74.4245609756098,18.6794,20270000,65292741296.5382,1.9954,3.2814775,0.96026,"LKA","South Asia","Lower middle income"
"1448","Sri Lanka",2007,74.1941219512195,22.289,19668000,32350248410.8216,NA,3.75875181,0.98795,"LKA","South Asia","Lower middle income"
"1449","Sri Lanka",2004,73.6802926829268,25.658,19227000,20662525941.2986,NA,4.28272642,1.06614,"LKA","South Asia","Lower middle income"
"1450","Sri Lanka",2009,74.2802926829268,20.4842,19967000,42066217871.5349,2.0559,3.36899956,0.98194,"LKA","South Asia","Lower middle income"
"1451","Sri Lanka",2000,71.1063902439025,28.4064,18655000,16330814179.9766,NA,3.77494054,NA,"LKA","South Asia","Lower middle income"
"1452","Sri Lanka",2010,74.339243902439,19.5818,20118000,56725745039.336,1.96588,3.43256993,0.97501,"LKA","South Asia","Lower middle income"
"1453","Liberia",2009,58.8656585365854,132.1454,3821498,1155147400,NA,14.39018881,0.8964,"LBR","Sub-Saharan Africa (all income levels)","Low income"
"1454","Liberia",2011,59.8643414634146,122.3318,4079574,1545400000,NA,11.23228864,0.91567,"LBR","Sub-Saharan Africa (all income levels)","Low income"
"1455","Liberia",2008,58.1124634146341,137.0522,3672782,850040500,3.26127,11.82501159,0.91123,"LBR","Sub-Saharan Africa (all income levels)","Low income"
"1456","Liberia",2010,59.4412926829268,127.2386,3957990,1292697100,NA,11.86712183,NA,"LBR","Sub-Saharan Africa (all income levels)","Low income"
"1457","Liberia",2006,56.1418780487805,143.0542,3384804,604028900,NA,10.90408771,0.92365,"LBR","Sub-Saharan Africa (all income levels)","Low income"
"1458","Liberia",2007,57.1911951219512,141.959,3522337,739027200,NA,10.23524323,NA,"LBR","Sub-Saharan Africa (all income levels)","Low income"
"1459","Liberia",2002,52.8108048780488,147.435,3070673,5.43e+08,NA,5.42610813,NA,"LBR","Sub-Saharan Africa (all income levels)","Low income"
"1460","Liberia",2001,52.5334634146342,148.3702,2998770,5.21e+08,NA,6.40765167,NA,"LBR","Sub-Saharan Africa (all income levels)","Low income"
"1461","Liberia",2004,54.096243902439,145.2446,3184643,474700000,NA,8.77485716,NA,"LBR","Sub-Saharan Africa (all income levels)","Low income"
"1462","Liberia",2005,55.0661707317073,144.1494,3269786,5.5e+08,NA,8.0358831,NA,"LBR","Sub-Saharan Africa (all income levels)","Low income"
"1463","Liberia",2000,52.4091219512195,149.3054,2891968,529064600,NA,5.91313981,0.7364,"LBR","Sub-Saharan Africa (all income levels)","Low income"
"1464","Liberia",2003,53.3286585365854,146.3398,3124222,4.16e+08,NA,3.43834059,NA,"LBR","Sub-Saharan Africa (all income levels)","Low income"
"1465","Lesotho",2000,47.1829756097561,91.3626,1856225,771261707.830197,11.492,6.91527558,1.05185,"LSO","Sub-Saharan Africa (all income levels)","Lower middle income"
"1466","Lesotho",2011,48.219756097561,91.1184,2032950,2523309140.48836,NA,11.78852824,0.97164,"LSO","Sub-Saharan Africa (all income levels)","Lower middle income"
"1467","Lesotho",2002,44.5434878048781,89.591,1885488,656752929.122354,11.80636,6.90802017,1.02265,"LSO","Sub-Saharan Africa (all income levels)","Lower middle income"
"1468","Lesotho",2001,45.6716829268293,90.4768,1871489,706400239.28169,10.77399,7.52988554,1.02962,"LSO","Sub-Saharan Africa (all income levels)","Lower middle income"
"1469","Lesotho",2010,47.4834146341463,91.7458,2010586,2187482926.29624,NA,10.87000705,0.98088,"LSO","Sub-Saharan Africa (all income levels)","Lower middle income"
"1470","Lesotho",2007,44.8822195121951,93.628,1955656,1597476793.36872,NA,8.46770338,0.99707,"LSO","Sub-Saharan Africa (all income levels)","Lower middle income"
"1471","Lesotho",2008,45.739243902439,93.0006,1972194,1630672202.58558,12.98201,8.85089519,0.99534,"LSO","Sub-Saharan Africa (all income levels)","Lower middle income"
"1472","Lesotho",2004,43.5334634146341,91.2058,1912042,1234215384.85355,13.27157,6.96398382,1.00825,"LSO","Sub-Saharan Africa (all income levels)","Lower middle income"
"1473","Lesotho",2009,46.6345853658537,92.3732,1990413,1711412960.10007,NA,9.79523187,1.00145,"LSO","Sub-Saharan Africa (all income levels)","Lower middle income"
"1474","Lesotho",2006,44.1483414634146,92.8206,1940345,1428852972.01506,13.85772,7.11552059,1.0041,"LSO","Sub-Saharan Africa (all income levels)","Lower middle income"
"1475","Lesotho",2003,43.824756097561,90.3984,1898778,969167237.299562,15.61544,7.1297893,1.0207,"LSO","Sub-Saharan Africa (all income levels)","Lower middle income"
"1476","Lesotho",2005,43.6577317073171,92.0132,1925844,1368352570.25144,14.79096,6.29584414,1.00576,"LSO","Sub-Saharan Africa (all income levels)","Lower middle income"
"1477","Lithuania",2011,73.5634146341464,14.9952,3028115,43505562065.1266,17.69513,6.85596808,0.98603,"LTU","Europe & Central Asia (all income levels)","Upper middle income"
"1478","Lithuania",2007,70.9,18.92,3231294,39738180076.6283,15.85024,6.22384874,0.98963,"LTU","Europe & Central Asia (all income levels)","Upper middle income"
"1479","Lithuania",2010,73.2682926829268,15.9764,3097282,37132564255.4319,18.31372,7.09033823,0.98888,"LTU","Europe & Central Asia (all income levels)","Upper middle income"
"1480","Lithuania",2000,72.0195121951219,25.3534,3499536,11539211480.3625,NA,6.45834466,0.9876,"LTU","Europe & Central Asia (all income levels)","Upper middle income"
"1481","Lithuania",2003,72.0609756097561,20.6424,3415213,18802576988.1557,NA,6.45979375,0.98534,"LTU","Europe & Central Asia (all income levels)","Upper middle income"
"1482","Lithuania",2005,71.2536585365854,19.7812,3322528,26125575942.2814,16.82612,5.83432657,0.99463,"LTU","Europe & Central Asia (all income levels)","Upper middle income"
"1483","Lithuania",2009,72.9146341463415,16.9576,3162916,37440673477.8983,19.25768,7.53257874,0.98271,"LTU","Europe & Central Asia (all income levels)","Upper middle income"
"1484","Lithuania",2008,71.8121951219512,17.9388,3198231,47850551148.8365,16.69268,6.60837899,0.98051,"LTU","Europe & Central Asia (all income levels)","Upper middle income"
"1485","Lithuania",2001,71.6585365853659,23.2132,3470818,12252498921.0186,NA,6.26029317,0.98241,"LTU","Europe & Central Asia (all income levels)","Upper middle income"
"1486","Lithuania",2004,71.9609756097561,20.2118,3377075,22649930576.2543,17.84838,5.67346919,0.98956,"LTU","Europe & Central Asia (all income levels)","Upper middle income"
"1487","Lithuania",2006,71.0560975609756,19.3506,3269909,30216060233.4044,16.64437,6.19588569,0.99064,"LTU","Europe & Central Asia (all income levels)","Upper middle income"
"1488","Lithuania",2002,71.7609756097561,21.073,3443067,14278357283.7419,NA,6.39610514,0.98372,"LTU","Europe & Central Asia (all income levels)","Upper middle income"
"1489","Luxembourg",2011,80.9878048780488,7.5188,518347,58697386711.1482,NA,7.3409169,1.02036,"LUX","Europe & Central Asia (all income levels)","High income: OECD"
"1490","Luxembourg",2000,77.8731707317073,11.0842,436300,21375345494.7485,NA,7.47748018,1.01141,"LUX","Europe & Central Asia (all income levels)","High income: OECD"
"1491","Luxembourg",2008,80.5390243902439,9.0992,488650,55144865973.3411,NA,7.33859064,1.00991,"LUX","Europe & Central Asia (all income levels)","High income: OECD"
"1492","Luxembourg",2009,80.6365853658537,8.5724,497783,50386496248.958,NA,8.1146262,NA,"LUX","Europe & Central Asia (all income levels)","High income: OECD"
"1493","Luxembourg",2002,77.9658536585366,11.701,446175,23308582721.6262,NA,8.26666277,0.99299,"LUX","Europe & Central Asia (all income levels)","High income: OECD"
"1494","Luxembourg",2001,77.8243902439025,11.3926,441525,21052080536.9128,3.60224,7.40182986,0.99634,"LUX","Europe & Central Asia (all income levels)","High income: OECD"
"1495","Luxembourg",2005,79.4317073170732,10.456,465158,36977365999.2538,NA,7.94570112,1.00155,"LUX","Europe & Central Asia (all income levels)","High income: OECD"
"1496","Luxembourg",2006,79.2878048780488,10.041,472637,41913561661.0212,NA,7.74947883,1.00543,"LUX","Europe & Central Asia (all income levels)","High income: OECD"
"1497","Luxembourg",2010,80.6317073170732,8.0456,506953,52351655629.1391,NA,7.68088676,1.01014,"LUX","Europe & Central Asia (all income levels)","High income: OECD"
"1498","Luxembourg",2003,77.7268292682927,11.286,451630,29206884875.8465,NA,7.66728887,0.99771,"LUX","Europe & Central Asia (all income levels)","High income: OECD"
"1499","Luxembourg",2004,79.1219512195122,10.871,458095,34343804320.8344,NA,8.20455465,0.99811,"LUX","Europe & Central Asia (all income levels)","High income: OECD"
"1500","Luxembourg",2007,79.3829268292683,9.626,479993,50323159047.3583,NA,6.79800543,0.99963,"LUX","Europe & Central Asia (all income levels)","High income: OECD"
"1501","Latvia",2006,70.8658536585366,17.9808,2218357,21410922999.7492,3.2848,6.7991405,0.9666,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"1502","Latvia",2001,70.7609756097561,18.2012,2337170,8347312513.99149,3.06679,6.16677115,0.98343,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"1503","Latvia",2007,71.019512195122,18.159,2200325,30847189167.0086,3.26785,7.01215151,0.95988,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"1504","Latvia",2005,71.3560975609756,17.8026,2238799,16903250777.8469,NA,6.37415759,0.95977,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"1505","Latvia",2011,73.5756097560976,15.9198,2059709,28385281828.3791,3.48792,6.09974017,0.99549,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"1506","Latvia",2002,70.9609756097561,17.268,2310173,9537868349.24966,3.26617,6.28923484,0.9777,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"1507","Latvia",2010,73.4829268292683,16.4796,2097555,23743309485.9565,3.55563,6.55480303,0.99264,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"1508","Latvia",2003,71.2658536585366,17.4462,2287955,11734856721.1905,3.24727,6.15252413,0.96869,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"1509","Latvia",2009,73.0804878048781,17.0394,2141669,26144610786.7668,3.91929,6.83979658,0.97688,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"1510","Latvia",2000,70.3146341463415,19.1344,2367550,7934770567.78679,2.98851,6.00426586,0.98036,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"1511","Latvia",2004,72.0268292682927,17.6244,2263122,14359465331.0784,3.21245,6.51218398,0.96429,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"1512","Latvia",2008,72.419512195122,17.5992,2177322,35542093261.2191,3.79084,6.63050503,0.96278,"LVA","Europe & Central Asia (all income levels)","Upper middle income"
"1513","Libya",2002,70.8855365853659,6.6,5518341,20481889763.7795,NA,4.56836292,1.00238,"LBY","Middle East & North Africa (all income levels)","Upper middle income"
"1514","Libya",2008,71.7873902439025,6.585,6123022,87140405361.2292,NA,2.04113186,NA,"LBY","Middle East & North Africa (all income levels)","Upper middle income"
"1515","Libya",2001,70.7167804878049,6.632,5428303,34110064452.1567,NA,4.05766524,1.01769,"LBY","Middle East & North Africa (all income levels)","Upper middle income"
"1516","Libya",2003,71.0743414634146,6.61,5609166,26265625000,NA,4.06371504,0.97094,"LBY","Middle East & North Africa (all income levels)","Upper middle income"
"1517","Libya",2004,71.2768048780488,6.62,5703224,33122307692.3077,NA,3.46061724,0.9726,"LBY","Middle East & North Africa (all income levels)","Upper middle income"
"1518","Libya",2000,70.5725365853659,6.664,5337264,38270206950.41,NA,3.40765496,NA,"LBY","Middle East & North Africa (all income levels)","Upper middle income"
"1519","Libya",2010,71.7373902439024,6.455,6265697,74773444900.5368,NA,3.05255664,NA,"LBY","Middle East & North Africa (all income levels)","Upper middle income"
"1520","Libya",2005,71.471,6.63,5801543,47334148578.4164,NA,2.70538066,0.98931,"LBY","Middle East & North Africa (all income levels)","Upper middle income"
"1521","Libya",2011,71.6832682926829,6.39,6288652,34699395523.6073,NA,4.77000711,NA,"LBY","Middle East & North Africa (all income levels)","Upper middle income"
"1522","Libya",2007,71.7386341463415,6.65,6017794,67516236337.7158,NA,2.62642263,NA,"LBY","Middle East & North Africa (all income levels)","Upper middle income"
"1523","Libya",2009,71.7809512195122,6.52,6208680,63028320702.0343,NA,3.1625065,NA,"LBY","Middle East & North Africa (all income levels)","Upper middle income"
"1524","Libya",2006,71.6310487804878,6.64,5907149,54961936662.6066,NA,2.5091272,0.95966,"LBY","Middle East & North Africa (all income levels)","Upper middle income"
"1525","Morocco",2007,71.2776341463415,32.569,31011322,79041539006.1399,NA,5.47518256,0.9113,"MAR","Middle East & North Africa (all income levels)","Lower middle income"
"1526","Morocco",2002,69.2564146341464,33.997,29535591,42236836820.6152,NA,5.30833933,0.89682,"MAR","Middle East & North Africa (all income levels)","Lower middle income"
"1527","Morocco",2005,70.4398292682927,33.1402,30385479,62343022650.8742,NA,5.05803376,0.90726,"MAR","Middle East & North Africa (all income levels)","Lower middle income"
"1528","Morocco",2001,68.872,33.9812,29250983,39459581217.3759,NA,4.4385331,0.87862,"MAR","Middle East & North Africa (all income levels)","Lower middle income"
"1529","Morocco",2000,68.4976097560976,33.9654,28950553,38857251336.3448,NA,4.1805133,0.84989,"MAR","Middle East & North Africa (all income levels)","Lower middle income"
"1530","Morocco",2006,70.8524390243903,32.8546,30691434,68640825480.9223,NA,5.23396796,0.90591,"MAR","Middle East & North Africa (all income levels)","Lower middle income"
"1531","Morocco",2004,70.0388292682927,33.4258,30093109,59626020162.3816,NA,5.21554804,0.91036,"MAR","Middle East & North Africa (all income levels)","Lower middle income"
"1532","Morocco",2011,72.9854390243902,33.3018,32531964,101370474295.109,NA,5.98875179,0.9491,"MAR","Middle East & North Africa (all income levels)","Lower middle income"
"1533","Morocco",2010,72.5769268292683,33.1186,32107739,93216746661.5977,NA,5.85885463,0.94137,"MAR","Middle East & North Africa (all income levels)","Lower middle income"
"1534","Morocco",2003,69.6453658536585,33.7114,29812685,52064058833.9739,NA,5.25177742,0.90789,"MAR","Middle East & North Africa (all income levels)","Lower middle income"
"1535","Morocco",2009,72.1482195121951,32.9354,31714958,92897320375.8176,5.3758,5.66551271,0.93223,"MAR","Middle East & North Africa (all income levels)","Lower middle income"
"1536","Morocco",2008,71.7114146341464,32.7522,31350544,92507257783.5697,5.5602,5.41489757,0.91934,"MAR","Middle East & North Africa (all income levels)","Lower middle income"
"1537","Monaco",2005,NA,NA,33808,4280072625.97622,NA,4.00135654,NA,"MCO","Europe & Central Asia (all income levels)","High income: nonOECD"
"1538","Monaco",2007,NA,NA,35046,5974371695.95045,NA,3.38073993,NA,"MCO","Europe & Central Asia (all income levels)","High income: nonOECD"
"1539","Monaco",2004,NA,NA,33339,4110348444.49411,1.24386,4.02616923,NA,"MCO","Europe & Central Asia (all income levels)","High income: nonOECD"
"1540","Monaco",2003,NA,NA,32960,3588988600.70294,NA,3.9340387,NA,"MCO","Europe & Central Asia (all income levels)","High income: nonOECD"
"1541","Monaco",2006,NA,NA,34384,4663488363.0977,NA,3.81972113,NA,"MCO","Europe & Central Asia (all income levels)","High income: nonOECD"
"1542","Monaco",2002,NA,NA,32648,2905973022.1746,NA,3.39151509,NA,"MCO","Europe & Central Asia (all income levels)","High income: nonOECD"
"1543","Monaco",2001,NA,NA,32364,2671401082.76436,NA,3.33167925,NA,"MCO","Europe & Central Asia (all income levels)","High income: nonOECD"
"1544","Monaco",2010,NA,NA,36845,5350674803.33858,1.32022,4.40020002,NA,"MCO","Europe & Central Asia (all income levels)","High income: nonOECD"
"1545","Monaco",2011,NA,NA,37189,6074884388.58937,1.59142,4.19310875,NA,"MCO","Europe & Central Asia (all income levels)","High income: nonOECD"
"1546","Monaco",2000,NA,NA,32081,2647883820.18625,1.25536,3.29068143,NA,"MCO","Europe & Central Asia (all income levels)","High income: nonOECD"
"1547","Monaco",2009,NA,NA,36351,5557245122.31576,1.32877,4.29791231,NA,"MCO","Europe & Central Asia (all income levels)","High income: nonOECD"
"1548","Monaco",2008,NA,NA,35731,6919241412.09365,NA,3.63699333,NA,"MCO","Europe & Central Asia (all income levels)","High income: nonOECD"
"1549","Moldova",2007,68.2099024390244,27.164,3576910,4401154128.12297,8.29343,10.88435311,0.98365,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"1550","Moldova",2006,67.8959024390244,27.9222,3585209,3408272498.11516,7.49893,10.62583313,0.98926,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"1551","Moldova",2005,67.6780731707317,28.6804,3595187,2988338439.31553,7.16273,9.15376162,0.98624,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"1552","Moldova",2004,67.524512195122,29.4386,3603945,2598231467.43671,6.77109,8.48619596,0.99389,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"1553","Moldova",2000,66.8900243902439,41.8018,3639592,1288420222.94787,4.48642,6.65247796,0.99172,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"1554","Moldova",2001,67.0660731707317,36.3784,3631462,1480656884.38462,4.84691,6.99630753,0.99999,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"1555","Moldova",2008,68.6300243902439,26.8616,3570108,6054806100.8468,8.23733,11.41339603,0.97892,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"1556","Moldova",2002,67.2363902439024,30.955,3623062,1661818168.4226,5.49791,8.31253703,0.99499,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"1557","Moldova",2003,67.3873902439025,30.1968,3612874,1980901553.51226,5.4249,8.23547436,0.99496,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"1558","Moldova",2011,70.2710975609756,25.9544,3559986,7015206498.21955,8.5597,10.61121439,0.99183,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"1559","Moldova",2009,69.1432926829268,26.5592,3565604,5439422031.39627,9.50976,12.48972121,0.98285,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"1560","Moldova",2010,69.7092682926829,26.2568,3562045,5811604051.96737,9.11211,12.08179732,0.99596,"MDA","Europe & Central Asia (all income levels)","Lower middle income"
"1561","Montenegro",2008,74.3454390243903,17.6396,616969,4519731946.68229,NA,6.13379906,0.99238,"MNE","Europe & Central Asia (all income levels)","Upper middle income"
"1562","Montenegro",2010,75.0452926829268,15.4848,619428,4139192052.98013,NA,6.90181545,0.98191,"MNE","Europe & Central Asia (all income levels)","Upper middle income"
"1563","Montenegro",2007,74.0406341463415,18.717,615875,3668857103.75034,NA,6.74225066,0.99389,"MNE","Europe & Central Asia (all income levels)","Upper middle income"
"1564","Montenegro",2005,73.5842926829268,17.823,614261,2257118340.54619,NA,8.46232483,0.99834,"MNE","Europe & Central Asia (all income levels)","Upper middle income"
"1565","Montenegro",2006,73.785512195122,18.27,615025,2696020574.58286,NA,8.01219061,0.98939,"MNE","Europe & Central Asia (all income levels)","Upper middle income"
"1566","Montenegro",2009,74.6878292682927,16.5622,618294,4141382328.42456,NA,6.07482371,0.97927,"MNE","Europe & Central Asia (all income levels)","Upper middle income"
"1567","Montenegro",2002,73.2390487804878,16.482,609828,1284504507.69851,NA,8.33151401,NA,"MNE","Europe & Central Asia (all income levels)","Upper middle income"
"1568","Montenegro",2004,73.4337804878049,17.376,613353,2073255525.20487,NA,8.44831694,0.99709,"MNE","Europe & Central Asia (all income levels)","Upper middle income"
"1569","Montenegro",2003,73.3211707317073,16.929,612267,1707662612.68399,NA,8.91132279,0.99949,"MNE","Europe & Central Asia (all income levels)","Upper middle income"
"1570","Montenegro",2011,75.3913170731707,14.4074,620079,4538199888.79622,NA,6.92483198,0.99873,"MNE","Europe & Central Asia (all income levels)","Upper middle income"
"1571","Montenegro",2001,73.1879268292683,17.555,607389,1159891557.16986,NA,8.22848975,NA,"MNE","Europe & Central Asia (all income levels)","Upper middle income"
"1572","Montenegro",2000,73.1820487804878,18.628,604950,984279598.325251,NA,7.31678384,NA,"MNE","Europe & Central Asia (all income levels)","Upper middle income"
"1573","St. Martin (French part)",2008,78.3707317073171,NA,29376,NA,NA,NA,NA,"MAF","Latin America & Caribbean (all income levels)","High income: nonOECD"
"1574","St. Martin (French part)",2010,78.7219512195122,NA,30235,NA,NA,NA,NA,"MAF","Latin America & Caribbean (all income levels)","High income: nonOECD"
"1575","St. Martin (French part)",2000,76.9707317073171,NA,28384,NA,NA,NA,NA,"MAF","Latin America & Caribbean (all income levels)","High income: nonOECD"
"1576","St. Martin (French part)",2011,78.8707317073171,NA,30615,NA,NA,NA,NA,"MAF","Latin America & Caribbean (all income levels)","High income: nonOECD"
"1577","St. Martin (French part)",2003,77.5707317073171,NA,27363,NA,NA,NA,NA,"MAF","Latin America & Caribbean (all income levels)","High income: nonOECD"
"1578","St. Martin (French part)",2006,78.0707317073171,NA,28414,NA,NA,NA,NA,"MAF","Latin America & Caribbean (all income levels)","High income: nonOECD"
"1579","St. Martin (French part)",2009,78.5707317073171,NA,29820,NA,NA,NA,NA,"MAF","Latin America & Caribbean (all income levels)","High income: nonOECD"
"1580","St. Martin (French part)",2004,77.7219512195122,NA,27514,NA,NA,NA,NA,"MAF","Latin America & Caribbean (all income levels)","High income: nonOECD"
"1581","St. Martin (French part)",2002,77.3707317073171,NA,27450,NA,NA,NA,NA,"MAF","Latin America & Caribbean (all income levels)","High income: nonOECD"
"1582","St. Martin (French part)",2005,77.8707317073171,NA,27906,NA,NA,NA,NA,"MAF","Latin America & Caribbean (all income levels)","High income: nonOECD"
"1583","St. Martin (French part)",2007,78.2219512195122,NA,28905,NA,NA,NA,NA,"MAF","Latin America & Caribbean (all income levels)","High income: nonOECD"
"1584","St. Martin (French part)",2001,77.1707317073171,NA,27782,NA,NA,NA,NA,"MAF","Latin America & Caribbean (all income levels)","High income: nonOECD"
"1585","Madagascar",2011,63.8074146341464,125.1284,21678867,9892702357.56691,2.78112,4.2355947,0.98127,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"1586","Madagascar",2002,59.6991707317073,149.473,16736029,4397254607.61164,2.71621,5.29448848,0.96107,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"1587","Madagascar",2010,63.3617317073171,127.4148,21079532,8729936135.74488,NA,4.86435014,0.9819,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"1588","Madagascar",2008,62.482756097561,131.9876,19926798,9413002920.97008,2.91041,4.49573889,0.97106,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"1589","Madagascar",2001,59.1136097560976,150.6022,16235767,4529575347.56805,3.25033,5.17201954,0.96141,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"1590","Madagascar",2000,58.4728048780488,151.7314,15744811,3877673539.09084,2.91135,5.0805986,0.9608,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"1591","Madagascar",2009,62.9181707317073,129.7012,20495706,8550363974.79243,3.17751,4.70033897,0.97758,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"1592","Madagascar",2004,60.7287073170732,143.3934,17763367,4363934494.37405,3.2643,4.8875444,0.95802,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"1593","Madagascar",2003,60.235512195122,146.4332,17245275,5474030080.24451,3.03949,4.81306658,0.95779,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"1594","Madagascar",2005,61.1872926829268,140.3536,18290394,5039293030.82367,3.84817,5.03002085,0.95668,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"1595","Madagascar",2007,62.053,134.274,19371031,7342923489.09616,3.36988,4.98399653,0.96778,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"1596","Madagascar",2006,61.6243658536585,137.3138,18826129,5515884348.54904,3.28253,5.11190088,0.96142,"MDG","Sub-Saharan Africa (all income levels)","Low income"
"1597","Marshall Islands",2006,NA,NA,52080,143656582.76082,NA,19.79982033,1.00312,"MHL","East Asia & Pacific (all income levels)","Lower middle income"
"1598","Marshall Islands",2010,NA,NA,52428,163803078.278876,NA,17.3351136,NA,"MHL","East Asia & Pacific (all income levels)","Lower middle income"
"1599","Marshall Islands",2007,NA,NA,52136,150071644.837406,NA,20.42172636,0.98927,"MHL","East Asia & Pacific (all income levels)","Lower middle income"
"1600","Marshall Islands",2004,NA,NA,52074,131106365.5396,NA,17.8403202,0.94919,"MHL","East Asia & Pacific (all income levels)","Lower middle income"
"1601","Marshall Islands",2009,NA,NA,52321,152130186.034773,NA,18.97912934,1.00442,"MHL","East Asia & Pacific (all income levels)","Lower middle income"
"1602","Marshall Islands",2000,65.2390243902439,NA,52161,110937729.4126,NA,21.8805911,NA,"MHL","East Asia & Pacific (all income levels)","Lower middle income"
"1603","Marshall Islands",2003,NA,NA,52115,126887585.4517,12.24,16.86879662,1.01528,"MHL","East Asia & Pacific (all income levels)","Lower middle income"
"1604","Marshall Islands",2008,NA,NA,52221,152793449.108916,NA,19.43177259,1.01495,"MHL","East Asia & Pacific (all income levels)","Lower middle income"
"1605","Marshall Islands",2011,NA,NA,52541,172861423.41758,NA,17.18970115,0.99353,"MHL","East Asia & Pacific (all income levels)","Lower middle income"
"1606","Marshall Islands",2001,NA,NA,52184,115152142.7373,NA,18.69292677,NA,"MHL","East Asia & Pacific (all income levels)","Lower middle income"
"1607","Marshall Islands",2005,NA,NA,52058,137744500,NA,17.4250474,1.2604,"MHL","East Asia & Pacific (all income levels)","Lower middle income"
"1608","Marshall Islands",2002,NA,NA,52161,124735071.9054,8.66987,17.44297261,0.93217,"MHL","East Asia & Pacific (all income levels)","Lower middle income"
"1609","Macedonia, FYR",2001,73.455756097561,25.9318,2021585,3709637829.94866,NA,8.18345523,0.9903,"MKD","Europe & Central Asia (all income levels)","Upper middle income"
"1610","Macedonia, FYR",2011,74.874512195122,19.3706,2065888,10494632699.3859,NA,6.61114716,NA,"MKD","Europe & Central Asia (all income levels)","Upper middle income"
"1611","Macedonia, FYR",2010,74.7226341463415,19.7022,2062443,9407168702.4313,NA,6.83334032,0.9841,"MKD","Europe & Central Asia (all income levels)","Upper middle income"
"1612","Macedonia, FYR",2000,73.2421951219512,28.1426,2012051,3772851420.24763,NA,8.52082479,0.98537,"MKD","Europe & Central Asia (all income levels)","Upper middle income"
"1613","Macedonia, FYR",2009,74.5789512195122,20.0338,2058920,9401731495.71661,NA,6.73638221,0.9795,"MKD","Europe & Central Asia (all income levels)","Upper middle income"
"1614","Macedonia, FYR",2006,74.2067317073171,21.3018,2047330,6861222331.96317,NA,7.61320744,0.97509,"MKD","Europe & Central Asia (all income levels)","Upper middle income"
"1615","Macedonia, FYR",2002,73.6473414634146,23.721,2028706,4018365247.44444,3.30015,9.01364237,1.00085,"MKD","Europe & Central Asia (all income levels)","Upper middle income"
"1616","Macedonia, FYR",2008,74.4463902439024,20.3654,2055266,9909548410.82744,NA,6.85128427,0.98343,"MKD","Europe & Central Asia (all income levels)","Upper middle income"
"1617","Macedonia, FYR",2005,74.0889024390244,21.9066,2042894,6258600713.82627,NA,7.95350493,0.98028,"MKD","Europe & Central Asia (all income levels)","Upper middle income"
"1618","Macedonia, FYR",2007,74.3229512195122,20.697,2051427,8336478142.08872,NA,6.89955664,0.97672,"MKD","Europe & Central Asia (all income levels)","Upper middle income"
"1619","Macedonia, FYR",2003,73.815512195122,23.1162,2033974,4946292774.79046,NA,9.17089411,0.9874,"MKD","Europe & Central Asia (all income levels)","Upper middle income"
